"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"4863","berlin","2020-13-10",11437250,"Neuköllner Mitte/Zentrum",52.47151,13.43128,"Private room in apartment","Private room",2,1,1,"$35.00",3,1125,0,35,1050
"4864","berlin","2020-13-10",11438054,"Tempelhofer Vorstadt",52.49429,13.39101,"Entire apartment","Entire home/apt",5,2,3,"$120.00",7,14,0,120,3600
"4865","berlin","2020-13-10",11440627,"Neuköllner Mitte/Zentrum",52.46675,13.43748,"Entire apartment","Entire home/apt",1,1,1,"$40.00",1,1125,0,40,1200
"4866","berlin","2020-13-10",11444583,"Osloer Straße",52.55818,13.39051,"Private room in apartment","Private room",2,1,1,"$30.00",2,14,0,30,900
"4867","berlin","2020-13-10",11445636,"Brunnenstr. Süd",52.52867,13.38832,"Entire apartment","Entire home/apt",2,1,1,"$79.00",1,1125,0,79,2370
"4868","berlin","2020-13-10",11446549,"Prenzlauer Berg Nordwest",52.55031,13.41368,"Entire apartment","Entire home/apt",2,1,1,"$45.00",14,30,0,45,1350
"4869","berlin","2020-13-10",11447127,"Prenzlauer Berg Nordwest",52.54644,13.4112,"Private room in apartment","Private room",1,1,1,"$14.00",1,1125,0,14,420
"4870","berlin","2020-13-10",11447141,"Neue Kantstraße",52.50964,13.2893,"Entire apartment","Entire home/apt",2,1,1,"$40.00",5,1125,0,40,1200
"4871","berlin","2020-13-10",11450263,"Moabit Ost",52.53352,13.34821,"Private room in apartment","Private room",2,1,1,"$25.00",1,1125,0,25,750
"4872","berlin","2020-13-10",11450264,"Schillerpromenade",52.47623,13.42067,"Private room in apartment","Private room",2,1,1,"$21.00",4,100,0,21,630
"4873","berlin","2020-13-10",11450419,"Brunnenstr. Süd",52.53585,13.38077,"Entire apartment","Entire home/apt",4,2,3,"$97.00",3,90,23,97.8571428571429,685
"4874","berlin","2020-13-10",11450430,"Brunnenstr. Süd",52.53314,13.40158,"Entire condominium","Entire home/apt",3,1,1,"$80.00",3,90,12,79.5555555555556,1432
"4875","berlin","2020-13-10",11450557,"Moabit West",52.53281,13.33499,"Entire apartment","Entire home/apt",4,2,4,"$80.00",1,1125,0,80,2400
"4876","berlin","2020-13-10",11455304,"Oberschöneweide",52.46683,13.5098,"Private room in apartment","Private room",2,1,1,"$20.00",1,1125,0,20,600
"4877","berlin","2020-13-10",11466706,"Reuterstraße",52.48419,13.43197,"Entire apartment","Entire home/apt",4,2,2,"$145.00",4,1124,5,145,3625
"4878","berlin","2020-13-10",11467761,"Osloer Straße",52.56104,13.38251,"Private room in apartment","Private room",2,1,1,"$18.00",2,1125,0,18,540
"4879","berlin","2020-13-10",11468421,"Alexanderplatz",52.52395,13.41797,"Entire serviced apartment","Entire home/apt",2,1,1,"$249.00",3,1125,0,249,7470
"4880","berlin","2020-13-10",11469002,"Alexanderplatz",52.52394,13.41792,"Entire serviced apartment","Entire home/apt",4,2,3,"$282.00",3,1125,30,NA,0
"4881","berlin","2020-13-10",11469165,"Weißensee",52.54915,13.44933,"Shared room in apartment","Shared room",2,1,1,"$39.00",2,7,3,40.1851851851852,1085
"4882","berlin","2020-13-10",11470252,"Alexanderplatz",52.5219,13.40434,"Entire apartment","Entire home/apt",3,1,1,"$59.00",2,1125,0,59,1770
"4883","berlin","2020-13-10",11473883,"Parkviertel",52.54974,13.34733,"Private room in apartment","Private room",3,1,2,"$30.00",1,1125,0,30,900
"4884","berlin","2020-13-10",11474059,"Rixdorf",52.47839,13.44821,"Private room in apartment","Private room",1,1,1,"$10.00",1,1125,0,10,300
"4885","berlin","2020-13-10",11474339,"Brunnenstr. Süd",52.53509,13.39895,"Entire apartment","Entire home/apt",3,1,2,"$50.00",3,1125,0,50,1500
"4886","berlin","2020-13-10",11483556,"Prenzlauer Berg Südwest",52.53687,13.41048,"Entire apartment","Entire home/apt",2,1,1,"$37.00",1,1125,0,37,1110
"4887","berlin","2020-13-10",11483657,"Tempelhof",52.45655,13.377,"Entire apartment","Entire home/apt",1,NA,1,"$59.00",30,180,17,59,767
"4888","berlin","2020-13-10",11483775,"Brunnenstr. Süd",52.53256,13.38221,"Entire apartment","Entire home/apt",6,3,4,"$150.00",3,28,24,141.666666666667,850
"4889","berlin","2020-13-10",11484185,"Kurfürstendamm",52.50484,13.31887,"Entire apartment","Entire home/apt",8,3,4,"$190.00",14,14,0,190,5700
"4890","berlin","2020-13-10",11485590,"Rixdorf",52.47653,13.44648,"Private room in apartment","Private room",1,1,1,"$11.00",1,1125,0,11,330
"4891","berlin","2020-13-10",11486707,"nördliche Luisenstadt",52.50228,13.42874,"Entire apartment","Entire home/apt",4,2,2,"$70.00",5,1125,0,70,2100
"4892","berlin","2020-13-10",11486971,"Alexanderplatz",52.50986,13.41612,"Entire apartment","Entire home/apt",2,1,1,"$42.00",10,1125,0,41.6333333333333,1249
"4893","berlin","2020-13-10",11487712,"Alt-Hohenschönhausen Süd",52.53758,13.48554,"Private room in apartment","Private room",2,1,1,"$35.00",1,1125,0,35,1050
"4894","berlin","2020-13-10",11490307,"Schillerpromenade",52.47783,13.42408,"Private room in condominium","Private room",1,1,1,"$27.00",3,1125,0,27,810
"4895","berlin","2020-13-10",11495911,"Schöneberg-Süd",52.4843,13.35196,"Private room in apartment","Private room",2,1,1,"$28.00",2,1125,0,28,840
"4896","berlin","2020-13-10",11500564,"Schöneberg-Nord",52.49746,13.36819,"Private room in apartment","Private room",2,1,1,"$23.00",4,1125,0,23,690
"4897","berlin","2020-13-10",11501346,"Prenzlauer Berg Süd",52.53447,13.42635,"Entire apartment","Entire home/apt",2,1,1,"$60.00",2,1125,0,60,1800
"4898","berlin","2020-13-10",11504509,"Frankfurter Allee Süd FK",52.51195,13.46684,"Private room in apartment","Private room",2,1,1,"$39.00",1,30,0,39,1170
"4899","berlin","2020-13-10",11509903,"Pankow Süd",52.55979,13.41951,"Private room in apartment","Private room",1,1,1,"$17.00",1,1125,0,17,510
"4900","berlin","2020-13-10",11517189,"Mahlsdorf",52.51048,13.62347,"Entire guesthouse","Entire home/apt",2,1,1,"$49.00",3,90,26,49,196
"4901","berlin","2020-13-10",11518317,"Ost 2",52.57226,13.35574,"Private room in apartment","Private room",1,1,1,"$129.00",1,1125,30,NA,0
"4902","berlin","2020-13-10",11518476,"Albrechtstr.",52.44886,13.33952,"Private room in house","Private room",1,1,2,"$33.00",1,1125,18,33,396
"4903","berlin","2020-13-10",11519877,"Frankfurter Allee Süd FK",52.51496,13.45501,"Entire apartment","Entire home/apt",2,1,1,"$63.00",1,1125,0,62.6666666666667,1880
"4904","berlin","2020-13-10",11521393,"Brunnenstr. Süd",52.54035,13.40404,"Entire apartment","Entire home/apt",5,2,2,"$150.00",2,1125,0,150,4500
"4905","berlin","2020-13-10",11521456,"Parkviertel",52.55006,13.34551,"Private room in apartment","Private room",2,1,1,"$22.00",7,20,0,22,660
"4906","berlin","2020-13-10",11523735,"Reuterstraße",52.48404,13.42966,"Entire apartment","Entire home/apt",3,NA,1,"$38.00",2,1125,0,38,1140
"4907","berlin","2020-13-10",11532277,"Schillerpromenade",52.47428,13.42733,"Entire apartment","Entire home/apt",2,1,1,"$36.00",5,1125,0,35.8,1074
"4908","berlin","2020-13-10",11535768,"Prenzlauer Berg Südwest",52.53617,13.40805,"Entire apartment","Entire home/apt",5,3,4,"$155.00",30,1125,0,155,4650
"4909","berlin","2020-13-10",11538198,"Kurfürstendamm",52.50084,13.32531,"Entire apartment","Entire home/apt",1,NA,1,"$69.00",30,180,29,69,69
"4910","berlin","2020-13-10",11538965,"Reuterstraße",52.48116,13.43669,"Entire apartment","Entire home/apt",2,1,1,"$40.00",5,1125,0,40,1200
"4911","berlin","2020-13-10",11539739,"Kantstraße",52.51078,13.30747,"Private room in apartment","Private room",1,1,1,"$20.00",1,1125,0,20,600
"4912","berlin","2020-13-10",11541829,"Barstraße",52.49066,13.3214,"Private room in apartment","Private room",2,1,1,"$30.00",5,1125,0,30,900
"4913","berlin","2020-13-10",11541955,"Frankfurter Allee Süd FK",52.50176,13.46334,"Private room in apartment","Private room",2,1,1,"$35.00",2,1125,0,35,1050
"4914","berlin","2020-13-10",11542409,"Alexanderplatz",52.52463,13.40646,"Entire apartment","Entire home/apt",4,1,2,"$89.00",30,1125,0,89,2670
"4915","berlin","2020-13-10",11542501,"Nord 1",52.6415,13.30374,"Entire guest suite","Entire home/apt",4,2,2,"$70.00",6,1125,0,70,2100
"4916","berlin","2020-13-10",11547649,"Schillerpromenade",52.4753,13.42257,"Entire apartment","Entire home/apt",3,1,3,"$75.00",4,16,0,75,2250
"4917","berlin","2020-13-10",11548552,"Neuköllner Mitte/Zentrum",52.48257,13.427,"Private room in apartment","Private room",2,1,1,"$18.00",1,1125,0,18,540
"4918","berlin","2020-13-10",11550637,"Osloer Straße",52.55885,13.38899,"Private room in apartment","Private room",2,1,1,"$40.00",1,1125,0,40,1200
"4919","berlin","2020-13-10",11551857,"Moabit Ost",52.53334,13.35024,"Private room in apartment","Private room",1,1,2,"$15.00",15,31,0,15,450
"4920","berlin","2020-13-10",11557206,"Neuköllner Mitte/Zentrum",52.47388,13.43822,"Entire apartment","Entire home/apt",6,2,5,"$120.00",7,200,0,120,3600
"4921","berlin","2020-13-10",11558940,"Prenzlauer Berg Ost",52.53732,13.43618,"Entire apartment","Entire home/apt",2,1,1,"$35.00",2,1125,0,35,1050
"4922","berlin","2020-13-10",11560477,"Frankfurter Allee Nord",52.52325,13.44981,"Private room in apartment","Private room",2,1,1,"$22.00",3,1125,0,22,660
"4923","berlin","2020-13-10",11562999,"Kurfürstendamm",52.50247,13.3246,"Entire apartment","Entire home/apt",2,1,2,"$79.00",30,180,29,79,79
"4924","berlin","2020-13-10",11563143,"Frankfurter Allee Nord",52.51753,13.45555,"Private room in apartment","Private room",2,1,1,"$20.00",4,1125,0,20,600
"4925","berlin","2020-13-10",11563150,"Brunnenstr. Süd",52.52904,13.39474,"Private room in apartment","Private room",2,1,1,"$50.00",1,1125,0,50,1500
"4926","berlin","2020-13-10",11564181,"Tempelhofer Vorstadt",52.49141,13.4166,"Private room in apartment","Private room",2,1,1,"$35.00",3,28,6,35.125,843
"4927","berlin","2020-13-10",11565633,"Neuköllner Mitte/Zentrum",52.47239,13.42917,"Private room in apartment","Private room",2,1,1,"$21.00",1,1125,0,21.3333333333333,640
"4928","berlin","2020-13-10",11566528,"Karl-Marx-Allee-Nord",52.51661,13.44552,"Entire apartment","Entire home/apt",3,2,2,"$79.00",4,120,17,79,1027
"4929","berlin","2020-13-10",11568655,"Wedding Zentrum",52.55204,13.35726,"Private room in apartment","Private room",2,1,1,"$20.00",1,1125,0,20,600
"4930","berlin","2020-13-10",11568676,"nördliche Luisenstadt",52.49903,13.42295,"Private room in apartment","Private room",2,1,1,"$49.00",2,14,0,50,1500
"4931","berlin","2020-13-10",11569252,"Rixdorf",52.47573,13.44298,"Entire condominium","Entire home/apt",3,1,2,"$49.00",3,1125,0,49,1470
"4932","berlin","2020-13-10",11576991,"Westend",52.50869,13.26972,"Entire apartment","Entire home/apt",2,1,1,"$60.00",1,1125,0,60,1800
"4933","berlin","2020-13-10",11577306,"Alexanderplatz",52.5246,13.40969,"Entire apartment","Entire home/apt",9,2,6,"$100.00",3,1124,27,90,270
"4934","berlin","2020-13-10",11577539,"Prenzlauer Berg Ost",52.52421,13.45959,"Entire house","Entire home/apt",6,3,5,"$170.00",5,10,0,170,5100
"4935","berlin","2020-13-10",11577841,"Regierungsviertel",52.51371,13.38151,"Entire apartment","Entire home/apt",6,3,4,"$180.00",2,1125,15,180,2700
"4936","berlin","2020-13-10",11578003,"Regierungsviertel",52.51424,13.38104,"Entire apartment","Entire home/apt",6,3,5,"$95.00",30,1125,9,95,1995
"4937","berlin","2020-13-10",11578139,"Regierungsviertel",52.51366,13.38101,"Entire apartment","Entire home/apt",4,2,4,"$85.00",30,1125,18,85,1020
"4938","berlin","2020-13-10",11579227,"Schöneberg-Süd",52.48083,13.34971,"Entire apartment","Entire home/apt",4,1,4,"$55.00",4,1125,16,79,1106
"4939","berlin","2020-13-10",11579986,"Brunnenstr. Süd",52.53416,13.3793,"Private room in apartment","Private room",2,1,1,"$40.00",1,1125,0,40,1200
"4940","berlin","2020-13-10",11580064,"Schöneberg-Süd",52.482,13.34883,"Entire apartment","Entire home/apt",8,2,6,"$102.00",3,1124,12,142.277777777778,2561
"4941","berlin","2020-13-10",11584318,"Karl-Marx-Allee-Süd",52.51099,13.43731,"Private room in apartment","Private room",3,1,2,"$26.00",1,1125,0,26.3333333333333,790
"4942","berlin","2020-13-10",11584892,"Moabit West",52.53304,13.34255,"Entire apartment","Entire home/apt",2,1,1,"$45.00",3,1125,0,45,1350
"4943","berlin","2020-13-10",11586412,"Schöneberg-Süd",52.48094,13.36228,"Entire apartment","Entire home/apt",4,1,2,"$99.00",5,13,0,99,2970
"4944","berlin","2020-13-10",11589376,"Südliche Friedrichstadt",52.49816,13.41839,"Private room in apartment","Private room",1,1,1,"$18.00",1,1125,0,18,540
"4945","berlin","2020-13-10",11590600,"Karl-Marx-Allee-Süd",52.51537,13.43115,"Private room in condominium","Private room",2,1,1,"$20.00",1,1125,0,20,600
"4946","berlin","2020-13-10",11593709,"Wedding Zentrum",52.5495,13.35764,"Entire apartment","Entire home/apt",1,1,1,"$43.00",1,5,0,43,1290
"4947","berlin","2020-13-10",11595573,"Drakestr.",52.43461,13.31196,"Entire apartment","Entire home/apt",6,3,6,"$170.00",2,1125,30,NA,0
"4948","berlin","2020-13-10",11596662,"Tempelhofer Vorstadt",52.49452,13.41126,"Entire apartment","Entire home/apt",3,1,0,"$88.00",2,1125,3,72.5185185185185,1958
"4949","berlin","2020-13-10",11596683,"Neuköllner Mitte/Zentrum",52.48339,13.42812,"Entire apartment","Entire home/apt",4,2,2,"$60.00",1,1125,0,60,1800
"4950","berlin","2020-13-10",11597360,"Reuterstraße",52.4874,13.43205,"Entire apartment","Entire home/apt",4,2,2,"$45.00",1,1125,0,45,1350
"4951","berlin","2020-13-10",11597701,"Reuterstraße",52.48623,13.43627,"Private room in apartment","Private room",1,1,1,"$49.00",2,1125,0,49,1470
"4952","berlin","2020-13-10",11598037,"Alexanderplatz",52.52319,13.40466,"Entire apartment","Entire home/apt",4,1,2,"$89.00",4,1000,0,89,2670
"4953","berlin","2020-13-10",11600442,"Frankfurter Allee Süd FK",52.51291,13.45715,"Entire apartment","Entire home/apt",2,1,1,"$64.00",2,1125,0,64,1920
"4954","berlin","2020-13-10",11602156,"Weißensee",52.54647,13.45347,"Private room in apartment","Private room",2,1,0,"$55.00",7,150,29,55,55
"4955","berlin","2020-13-10",11603651,"Reuterstraße",52.49096,13.42972,"Private room in apartment","Private room",2,1,1,"$35.00",1,1125,0,35,1050
"4956","berlin","2020-13-10",11604594,"Volkspark Wilmersdorf",52.47945,13.32091,"Private room in apartment","Private room",1,1,1,"$40.00",1,50,30,NA,0
"4957","berlin","2020-13-10",11605452,"Helmholtzplatz",52.54571,13.41577,"Private room in loft","Private room",2,1,1,"$55.00",2,1125,0,55,1650
"4958","berlin","2020-13-10",11606080,"Brunnenstr. Süd",52.53281,13.40212,"Entire condominium","Entire home/apt",3,1,2,"$80.00",3,90,16,80,1120
"4959","berlin","2020-13-10",11606686,"Rixdorf",52.47791,13.43944,"Entire apartment","Entire home/apt",2,1,2,"$40.00",1,40,0,40,1200
"4960","berlin","2020-13-10",11606881,"Reuterstraße",52.4903,13.42467,"Entire apartment","Entire home/apt",4,1,2,"$90.00",2,1125,10,99,1980
"4961","berlin","2020-13-10",11613589,"Schöneberg-Süd",52.48072,13.3494,"Private room in apartment","Private room",1,1,1,"$22.00",14,1125,0,22,660
"4962","berlin","2020-13-10",11613614,"Reuterstraße",52.4856,13.43465,"Entire apartment","Entire home/apt",3,1,2,"$49.00",3,1125,4,50,1300
"4963","berlin","2020-13-10",11615866,"Barstraße",52.49191,13.32064,"Private room in condominium","Private room",2,1,1,"$25.00",1,1125,0,25,750
"4964","berlin","2020-13-10",11617211,"Schöneberg-Nord",52.49137,13.36406,"Entire apartment","Entire home/apt",2,1,1,"$31.00",3,1125,0,30.4333333333333,913
"4965","berlin","2020-13-10",11619759,"Neuköllner Mitte/Zentrum",52.48296,13.42986,"Private room in apartment","Private room",2,1,1,"$25.00",5,1125,0,25,750
"4966","berlin","2020-13-10",11620003,"Neuköllner Mitte/Zentrum",52.48267,13.42863,"Private room in apartment","Private room",2,1,1,"$27.00",7,1125,0,27,810
"4967","berlin","2020-13-10",11620103,"Neuköllner Mitte/Zentrum",52.48104,13.43019,"Entire apartment","Entire home/apt",4,2,3,"$45.00",4,1125,0,45,1350
"4968","berlin","2020-13-10",11620309,"Rixdorf",52.47793,13.44124,"Private room in condominium","Private room",2,1,1,"$25.00",3,1125,0,25,750
"4969","berlin","2020-13-10",11622396,"Brunnenstr. Süd",52.53205,13.39402,"Entire apartment","Entire home/apt",2,1,1,"$59.00",1,1125,17,74.3846153846154,967
"4970","berlin","2020-13-10",11627489,"Mierendorffplatz",52.52465,13.29989,"Entire apartment","Entire home/apt",4,2,3,"$78.00",31,250,0,79,2370
"4971","berlin","2020-13-10",11631211,"Neuköllner Mitte/Zentrum",52.47862,13.43674,"Private room in apartment","Private room",1,1,1,"$12.00",2,1125,0,12,360
"4972","berlin","2020-13-10",11631550,"Neu Lichtenberg",52.50328,13.48068,"Private room in apartment","Private room",2,1,1,"$42.00",3,6,28,42,84
"4973","berlin","2020-13-10",11643471,"Schöneberg-Nord",52.4941,13.35024,"Private room in apartment","Private room",2,1,1,"$20.00",3,1125,0,20,600
"4974","berlin","2020-13-10",11643718,"Frankfurter Allee Süd FK",52.50811,13.4662,"Entire apartment","Entire home/apt",4,1,2,"$60.00",1,1125,0,60,1800
"4975","berlin","2020-13-10",11643878,"Schöneberg-Süd",52.48025,13.34804,"Entire apartment","Entire home/apt",10,3,6,"$130.42",1,325,0,148.166666666667,4445
"4976","berlin","2020-13-10",11644549,"Rixdorf",52.48311,13.44331,"Entire apartment","Entire home/apt",2,NA,2,"$50.00",2,5,0,50,1500
"4977","berlin","2020-13-10",11645805,"Schöneberg-Süd",52.48679,13.3545,"Entire apartment","Entire home/apt",1,1,1,"$59.00",1,1125,0,59,1770
"4978","berlin","2020-13-10",11646730,"südliche Luisenstadt",52.49777,13.44605,"Entire apartment","Entire home/apt",4,2,2,"$65.00",7,1125,0,65,1950
"4979","berlin","2020-13-10",11648023,"Alexanderplatz",52.51195,13.40512,"Entire apartment","Entire home/apt",4,1,2,"$99.00",3,1125,26,99,396
"4980","berlin","2020-13-10",11648914,"Brunnenstr. Süd",52.53435,13.40176,"Entire apartment","Entire home/apt",2,1,1,"$70.00",1,1125,0,70,2100
"4981","berlin","2020-13-10",11654448,"Drakestr.",52.4356,13.31242,"Entire apartment","Entire home/apt",6,2,4,"$170.00",2,1125,30,NA,0
"4982","berlin","2020-13-10",11654786,"Prenzlauer Berg Nordwest",52.54833,13.40429,"Entire apartment","Entire home/apt",4,1,2,"$56.00",2,15,21,58.4444444444444,526
"4983","berlin","2020-13-10",11654916,"Drakestr.",52.43447,13.31239,"Entire apartment","Entire home/apt",2,1,2,"$85.00",2,1125,30,NA,0
"4984","berlin","2020-13-10",11655084,"Drakestr.",52.43409,13.3138,"Private room in house","Private room",4,1,4,"$95.00",2,1125,30,NA,0
"4985","berlin","2020-13-10",11655926,"Drakestr.",52.43616,13.31163,"Private room in apartment","Private room",3,1,3,"$95.00",2,1125,30,NA,0
"4986","berlin","2020-13-10",11656048,"Drakestr.",52.43608,13.3119,"Private room in house","Private room",2,1,2,"$70.00",30,60,30,NA,0
"4987","berlin","2020-13-10",11657537,"Prenzlauer Berg Nord",52.54599,13.42671,"Entire apartment","Entire home/apt",2,1,1,"$25.00",1,1125,0,25,750
"4988","berlin","2020-13-10",11661596,"Prenzlauer Berg Süd",52.53311,13.43321,"Entire apartment","Entire home/apt",4,1,1,"$89.00",4,1125,18,91.0833333333333,1093
"4989","berlin","2020-13-10",11662528,"Kurfürstendamm",52.50242,13.32349,"Entire apartment","Entire home/apt",2,1,2,"$55.00",30,180,19,55,605
"4990","berlin","2020-13-10",11662984,"Karl-Marx-Allee-Süd",52.50211,13.44316,"Private room in apartment","Private room",2,1,1,"$29.00",1,1125,0,29,870
"4991","berlin","2020-13-10",11665059,"Prenzlauer Berg Nord",52.55181,13.41485,"Entire apartment","Entire home/apt",5,2,6,"$58.00",3,50,23,58,406
"4992","berlin","2020-13-10",11668023,"Neu Lichtenberg",52.50643,13.49591,"Private room in apartment","Private room",2,1,1,"$35.00",2,90,0,35,1050
